
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialLayerChangeListener.java,org.jfree.chart.plot.dial,DialLayerChangeListener,56
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/AbstractDialLayer.java,org.jfree.chart.plot.dial,AbstractDialLayer,212
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/ArcDialFrame.java,org.jfree.chart.plot.dial,ArcDialFrame,511
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialLayerChangeEvent.java,org.jfree.chart.plot.dial,DialLayerChangeEvent,69
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/StandardDialRange.java,org.jfree.chart.plot.dial,StandardDialRange,429
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialFrame.java,org.jfree.chart.plot.dial,DialFrame,64
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialTextAnnotation.java,org.jfree.chart.plot.dial,DialTextAnnotation,395
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialBackground.java,org.jfree.chart.plot.dial,DialBackground,264
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/StandardDialScale.java,org.jfree.chart.plot.dial,StandardDialScale,998
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialLayer.java,org.jfree.chart.plot.dial,DialLayer,112
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialScale.java,org.jfree.chart.plot.dial,DialScale,68
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialCap.java,org.jfree.chart.plot.dial,DialCap,335
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/StandardDialFrame.java,org.jfree.chart.plot.dial,StandardDialFrame,353
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialValueIndicator.java,org.jfree.chart.plot.dial,DialValueIndicator,762
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialPlot.java,org.jfree.chart.plot.dial,DialPlot,822
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/package-info.java,org.jfree.chart.plot.dial,package-info,4
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/dial/DialPointer.java,org.jfree.chart.plot.dial,DialPointer,627
